Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,no_of_special_requests,booking_status
22535,2,0,1,2,0,84,2017,10,16,2,Not_Canceled
22536,2,0,1,1,0,89,2018,10,10,1,Canceled
22537,2,0,2,5,0,84,2018,10,17,1,Not_Canceled
22538,2,1,2,5,0,156,2018,7,11,1,Not_Canceled
22539,1,0,1,0,0,111,2018,10,10,0,Canceled
22540,2,0,2,0,0,23,2018,9,11,2,Not_Canceled
22541,3,0,1,2,0,109,2018,10,28,1,Canceled
22542,2,0,0,3,0,52,2017,11,19,1,Not_Canceled
22543,2,0,0,1,0,39,2018,7,1,1,Not_Canceled
22544,2,0,1,2,0,66,2017,10,9,0,Canceled
22545,3,0,0,2,0,3,2018,3,17,0,Canceled
22546,2,0,0,2,0,42,2018,2,26,0,Not_Canceled
22547,1,0,0,2,0,192,2018,6,24,0,Not_Canceled
22548,2,0,2,3,0,174,2018,9,9,1,Canceled
22549,2,0,0,2,0,377,2018,10,14,1,Canceled
22550,2,0,0,2,0,11,2018,6,17,1,Canceled
22551,2,0,2,4,1,8,2018,1,2,0,Not_Canceled
22552,2,0,0,2,0,28,2018,5,19,0,Canceled
22553,3,0,1,1,0,0,2018,5,9,0,Not_Canceled
22554,2,0,0,2,0,122,2018,4,15,0,Canceled
22555,1,0,0,2,0,15,2018,2,12,0,Canceled
22556,2,0,1,2,0,51,2018,12,5,2,Not_Canceled
22557,2,2,1,3,1,9,2018,2,25,0,Not_Canceled
22558,2,0,2,1,0,177,2018,10,30,0,Not_Canceled
22559,2,0,0,4,0,57,2018,3,30,0,Canceled
22560,3,0,2,1,0,118,2018,9,11,0,Not_Canceled
22561,2,0,2,1,0,3,2018,2,14,0,Not_Canceled
22562,3,0,2,2,0,48,2018,8,20,0,Not_Canceled
22563,1,0,0,2,0,102,2017,10,16,0,Canceled
22564,1,0,0,2,0,85,2017,9,9,0,Not_Canceled
22565,2,0,0,2,0,51,2018,7,1,1,Not_Canceled
22566,2,0,1,2,0,31,2018,9,16,0,Not_Canceled
22567,1,0,0,3,0,8,2017,9,29,0,Not_Canceled
22568,2,0,0,3,0,280,2018,12,6,2,Canceled
22569,1,0,0,1,0,7,2017,10,22,0,Not_Canceled
22570,2,2,0,3,0,44,2018,9,15,1,Not_Canceled
22571,1,0,1,1,0,22,2018,4,18,0,Not_Canceled
22572,2,0,0,5,0,24,2018,6,14,2,Not_Canceled
22573,2,0,0,1,0,55,2018,4,6,0,Not_Canceled
22574,3,0,0,5,1,33,2018,3,22,1,Not_Canceled
22575,1,0,0,3,0,134,2018,5,17,0,Canceled
22576,2,0,0,1,0,0,2018,1,2,0,Not_Canceled
22577,2,0,2,3,0,69,2018,9,4,1,Canceled
22578,2,1,0,2,0,7,2017,11,27,2,Not_Canceled
22579,1,0,0,1,0,0,2017,9,9,0,Not_Canceled
22580,2,0,0,2,0,53,2018,7,1,1,Not_Canceled
22581,2,0,0,2,0,1,2018,9,15,0,Not_Canceled
22582,2,0,2,2,0,115,2018,9,17,0,Canceled
22583,2,0,1,4,0,145,2018,7,11,0,Canceled
22584,2,0,2,2,0,164,2018,6,19,1,Canceled
22585,1,0,0,2,0,192,2018,6,24,0,Not_Canceled
22586,2,0,0,1,0,0,2018,6,14,1,Not_Canceled
22587,3,0,0,4,0,200,2018,8,24,1,Canceled
22588,1,0,1,1,0,247,2018,6,6,0,Not_Canceled
22589,2,0,0,2,0,35,2018,3,25,0,Canceled
22590,2,0,0,3,0,188,2018,8,3,1,Canceled
22591,2,0,1,0,0,13,2018,3,20,1,Not_Canceled
22592,3,0,2,1,0,99,2018,5,1,2,Not_Canceled
22593,1,0,0,2,0,192,2018,6,24,0,Not_Canceled
22594,1,0,1,5,0,349,2018,10,4,0,Canceled
22595,2,0,1,2,0,207,2018,8,5,1,Not_Canceled
22596,2,0,0,1,0,109,2018,10,11,0,Canceled
22597,1,0,0,1,0,37,2018,5,13,0,Not_Canceled
22598,1,0,0,2,0,265,2018,6,24,0,Not_Canceled
22599,2,0,1,2,0,49,2018,3,4,1,Not_Canceled
22600,2,0,2,2,0,59,2018,3,25,0,Not_Canceled
22601,2,0,0,2,0,23,2017,10,8,2,Not_Canceled
22602,2,0,0,2,0,86,2017,9,9,0,Not_Canceled
22603,2,1,0,1,0,63,2018,8,6,1,Not_Canceled
22604,2,1,1,2,0,238,2018,10,28,0,Canceled
22605,2,0,2,0,0,12,2018,12,4,0,Not_Canceled
22606,2,0,2,5,0,267,2018,9,19,1,Not_Canceled
22607,1,0,1,2,0,2,2018,7,11,1,Not_Canceled
22608,2,0,2,2,0,27,2018,5,29,1,Not_Canceled
22609,1,0,0,2,0,164,2017,10,2,0,Not_Canceled
22610,2,0,2,1,0,56,2018,5,21,0,Canceled
22611,2,0,2,2,0,18,2018,5,29,0,Canceled
22612,3,0,2,0,0,51,2018,10,2,1,Not_Canceled
22613,3,0,0,3,0,7,2018,3,2,0,Canceled
22614,2,0,2,0,0,386,2018,10,23,1,Canceled
22615,2,0,0,3,0,24,2018,12,15,1,Not_Canceled
22616,1,0,1,0,0,3,2018,12,5,1,Not_Canceled
22617,2,0,1,1,0,91,2018,6,18,0,Canceled
22618,2,0,0,3,0,130,2018,9,29,2,Not_Canceled
22619,1,0,0,1,0,0,2018,7,5,1,Not_Canceled
22620,2,0,0,1,0,27,2018,6,9,0,Not_Canceled
22621,2,0,2,2,0,161,2018,7,31,0,Canceled
22622,2,0,0,2,0,322,2018,12,9,0,Not_Canceled
22623,2,0,0,1,0,9,2018,4,8,0,Canceled
22624,2,0,2,2,0,0,2017,12,26,1,Not_Canceled
22625,2,0,0,1,0,16,2018,4,14,0,Canceled
22626,1,0,2,0,0,132,2018,7,3,1,Not_Canceled
22627,0,2,0,2,0,237,2018,8,5,1,Canceled
22628,2,0,0,2,0,27,2018,9,16,0,Not_Canceled
22629,2,0,0,1,1,2,2018,1,16,1,Not_Canceled
22630,2,0,2,5,0,81,2017,9,6,0,Not_Canceled
22631,2,0,0,1,0,229,2018,9,3,0,Canceled
22632,2,0,0,1,0,56,2018,6,8,0,Not_Canceled
22633,1,0,1,2,0,118,2018,6,6,0,Not_Canceled
22634,2,0,2,3,0,103,2018,10,21,0,Canceled
22635,2,0,2,1,0,35,2018,9,25,1,Not_Canceled
22636,1,0,4,10,0,15,2018,1,25,1,Not_Canceled
22637,2,0,0,3,0,22,2018,10,11,0,Not_Canceled
22638,2,0,1,2,0,193,2018,6,20,0,Canceled
22639,2,0,2,1,0,142,2018,5,22,0,Not_Canceled
22640,2,0,0,1,0,2,2018,8,2,2,Not_Canceled
22641,2,0,0,2,0,273,2017,7,17,0,Canceled
22642,2,0,0,4,0,85,2018,3,29,1,Not_Canceled
22643,2,0,2,3,0,284,2018,10,16,0,Canceled
22644,2,0,0,4,0,184,2018,8,9,0,Canceled
22645,1,0,3,5,0,96,2017,7,19,0,Canceled
22646,3,0,0,3,0,71,2018,8,9,1,Not_Canceled
22647,1,0,2,1,0,68,2018,6,18,0,Canceled
22648,2,0,2,1,0,31,2018,3,5,0,Canceled
22649,3,0,2,8,0,150,2018,6,28,0,Canceled
22650,2,0,0,3,0,5,2018,12,8,1,Not_Canceled
22651,2,0,1,1,0,247,2018,6,6,0,Canceled
22652,2,0,0,2,0,29,2018,12,2,0,Not_Canceled
22653,2,0,0,2,0,346,2018,9,13,1,Canceled
22654,1,0,0,1,0,1,2017,12,29,0,Not_Canceled
22655,1,0,1,2,0,36,2018,11,18,0,Canceled
22656,1,0,0,1,0,349,2018,12,6,0,Canceled
22657,2,2,2,3,0,96,2018,7,23,2,Not_Canceled
22658,2,0,2,2,0,141,2018,7,3,0,Canceled
22659,2,0,2,3,0,13,2018,8,26,0,Canceled
22660,2,0,2,2,0,94,2018,4,16,0,Canceled
22661,2,0,2,3,0,135,2018,7,24,0,Canceled
22662,2,0,1,1,0,80,2018,11,12,1,Canceled
22663,2,1,1,4,0,146,2018,10,19,2,Canceled
22664,2,0,1,2,0,0,2018,4,15,0,Not_Canceled
22665,2,0,0,1,0,80,2018,7,1,0,Canceled
22666,2,2,0,1,0,54,2018,5,6,2,Not_Canceled
22667,2,0,0,3,0,143,2018,8,25,0,Not_Canceled
22668,1,0,0,2,0,44,2017,9,17,1,Not_Canceled
22669,2,0,2,2,0,1,2018,8,27,1,Not_Canceled
22670,2,0,0,4,0,192,2018,8,24,0,Canceled
22671,2,0,2,2,0,54,2018,8,5,1,Not_Canceled
22672,1,0,1,1,0,3,2018,9,12,0,Canceled
22673,2,0,1,2,0,193,2018,6,20,0,Canceled
22674,2,0,2,4,0,33,2017,10,17,2,Canceled
22675,2,0,0,2,0,39,2017,8,14,0,Not_Canceled
22676,3,0,1,1,1,165,2018,7,18,2,Canceled
22677,2,0,0,4,0,202,2018,11,2,0,Canceled
22678,2,0,1,2,0,94,2018,6,3,0,Canceled
22679,1,1,0,1,0,147,2018,8,5,0,Not_Canceled
22680,2,0,0,2,0,37,2018,8,3,1,Not_Canceled
22681,2,1,1,3,0,81,2018,5,16,1,Not_Canceled
22682,2,0,0,4,0,206,2018,9,27,1,Canceled
22683,1,0,0,1,0,4,2018,12,16,0,Not_Canceled
22684,2,0,0,2,0,317,2018,9,15,0,Canceled
22685,2,0,0,1,0,36,2018,9,9,1,Not_Canceled
22686,2,0,2,2,0,43,2018,7,3,3,Not_Canceled
22687,2,0,2,3,0,17,2017,8,27,2,Not_Canceled
22688,2,0,0,2,0,265,2018,6,24,1,Canceled
22689,2,0,1,4,0,0,2018,6,27,1,Not_Canceled
22690,2,1,0,3,0,36,2018,12,6,0,Not_Canceled
22691,2,0,1,1,0,0,2018,6,11,0,Not_Canceled
22692,2,0,0,1,0,50,2017,9,24,1,Not_Canceled
22693,2,0,0,2,0,292,2018,7,21,0,Canceled
22694,1,0,0,1,0,8,2018,11,23,1,Not_Canceled
22695,2,0,1,3,0,43,2017,10,15,2,Not_Canceled
22696,2,1,0,2,0,105,2018,12,2,0,Canceled
22697,2,0,2,3,0,2,2018,6,26,0,Not_Canceled
22698,2,0,1,2,0,309,2018,5,13,0,Not_Canceled
22699,2,0,2,2,0,43,2018,11,25,0,Canceled
22700,2,0,1,3,0,184,2018,10,17,2,Not_Canceled
22701,1,0,1,2,0,14,2018,11,18,0,Not_Canceled
22702,2,0,0,3,0,46,2017,11,4,1,Not_Canceled
22703,1,0,0,3,0,55,2017,12,31,0,Not_Canceled
22704,2,1,1,5,0,122,2018,5,30,3,Not_Canceled
22705,2,0,1,2,0,120,2018,6,27,1,Not_Canceled
22706,2,0,2,0,0,8,2018,7,17,1,Not_Canceled
22707,2,2,0,4,0,29,2017,10,14,1,Not_Canceled
22708,2,0,0,2,0,65,2018,3,11,1,Not_Canceled
22709,2,0,0,3,0,10,2017,9,3,1,Not_Canceled
22710,3,0,0,1,0,37,2018,6,8,2,Not_Canceled
22711,2,0,0,4,0,4,2018,2,3,0,Not_Canceled
22712,3,0,0,3,0,130,2018,6,2,0,Canceled
22713,2,0,1,3,0,250,2018,9,26,0,Canceled
22714,2,0,2,1,0,19,2018,2,20,0,Not_Canceled
22715,2,1,1,1,0,152,2018,7,11,2,Canceled
22716,2,0,2,2,0,60,2017,9,12,0,Not_Canceled
22717,2,0,1,2,0,73,2018,3,21,0,Not_Canceled
22718,2,0,0,3,0,124,2017,12,17,1,Canceled
22719,2,1,1,1,0,131,2018,7,9,0,Not_Canceled
22720,2,0,1,2,0,207,2018,12,30,0,Not_Canceled
22721,2,0,0,1,0,184,2018,8,17,1,Canceled
22722,1,0,2,2,0,56,2017,9,25,0,Not_Canceled
22723,2,0,0,2,0,315,2018,12,2,0,Not_Canceled
22724,2,0,2,2,0,41,2017,11,8,0,Not_Canceled
22725,1,0,0,3,0,1,2017,8,11,0,Not_Canceled
22726,2,0,2,2,0,172,2018,6,4,1,Canceled
22727,1,0,0,2,1,2,2018,3,16,0,Not_Canceled
22728,2,0,0,2,0,17,2018,2,5,0,Not_Canceled
22729,2,0,1,0,0,36,2018,5,22,1,Canceled
22730,1,0,0,3,0,12,2018,10,25,2,Not_Canceled
22731,1,0,0,1,0,14,2018,5,27,0,Not_Canceled
22732,2,0,0,1,0,0,2018,8,17,2,Not_Canceled
22733,1,0,1,1,0,3,2018,12,19,1,Not_Canceled
22734,2,0,0,1,1,5,2018,2,27,2,Not_Canceled
22735,2,0,0,4,0,136,2018,10,5,0,Canceled
22736,2,0,1,2,0,59,2018,11,25,1,Not_Canceled
22737,2,0,0,3,0,66,2018,3,3,1,Not_Canceled
22738,2,0,1,3,0,285,2018,10,3,0,Canceled
22739,2,2,0,1,1,36,2018,7,22,2,Not_Canceled
22740,1,0,0,3,0,151,2018,1,19,0,Not_Canceled
22741,2,0,1,2,0,233,2018,9,5,1,Canceled
22742,1,0,0,4,0,8,2018,11,15,3,Not_Canceled
22743,1,0,0,3,0,113,2018,5,31,0,Canceled
22744,2,1,0,1,0,1,2018,2,9,0,Not_Canceled
22745,2,0,0,3,0,279,2018,10,12,0,Canceled
22746,2,0,1,2,0,160,2018,8,22,0,Canceled
22747,2,0,1,4,0,73,2018,12,5,1,Not_Canceled
22748,1,0,0,3,0,133,2018,6,9,1,Not_Canceled
22749,3,0,2,5,0,79,2018,7,6,2,Not_Canceled
22750,2,0,0,2,0,102,2017,10,16,0,Not_Canceled
22751,3,0,0,4,0,36,2018,6,29,0,Canceled
22752,2,0,0,2,0,17,2018,12,9,0,Not_Canceled
22753,3,0,0,1,0,13,2018,6,23,2,Not_Canceled
22754,2,0,1,4,0,69,2018,3,16,0,Canceled
22755,2,0,2,1,0,9,2018,10,2,1,Not_Canceled
22756,2,0,0,2,0,56,2017,9,17,0,Not_Canceled
22757,2,0,2,3,0,153,2018,7,3,1,Not_Canceled
22758,1,0,1,0,0,7,2017,10,12,0,Not_Canceled
22759,2,0,0,4,0,117,2018,6,28,1,Not_Canceled
22760,2,0,1,4,0,39,2017,9,23,1,Not_Canceled
22761,2,0,0,4,0,100,2018,5,4,0,Canceled
22762,1,0,2,0,0,2,2017,9,27,0,Canceled
22763,2,0,1,3,0,10,2017,10,5,1,Not_Canceled
22764,2,0,1,3,0,134,2018,6,2,1,Not_Canceled
22765,2,0,1,1,0,14,2017,10,19,2,Not_Canceled
22766,3,0,1,4,0,160,2018,8,1,0,Canceled
22767,2,0,2,3,0,12,2018,10,30,1,Canceled
22768,2,0,1,2,0,290,2018,6,17,0,Canceled
22769,2,0,1,1,0,31,2018,6,20,0,Canceled
22770,2,0,1,2,0,103,2018,10,21,1,Canceled
22771,2,0,0,1,0,64,2018,9,16,0,Canceled
22772,2,0,1,3,0,54,2018,6,20,1,Not_Canceled
22773,2,0,0,3,0,1,2018,10,25,0,Not_Canceled
22774,2,3,1,2,0,99,2018,7,22,2,Canceled
22775,2,0,1,4,0,148,2017,12,30,0,Not_Canceled
22776,1,0,1,2,0,18,2017,12,4,0,Not_Canceled
22777,2,0,2,5,0,3,2017,9,14,0,Not_Canceled
22778,1,0,1,3,0,26,2018,12,22,0,Canceled
22779,2,0,0,2,1,130,2018,8,24,1,Not_Canceled
22780,2,0,2,5,0,206,2018,8,13,1,Canceled
22781,1,0,0,1,0,27,2018,4,20,0,Not_Canceled
22782,1,0,0,2,0,86,2017,9,24,0,Not_Canceled
22783,2,0,0,1,0,24,2018,9,28,1,Not_Canceled
22784,2,0,1,1,0,26,2018,7,2,1,Canceled
22785,2,0,0,3,0,87,2018,5,26,0,Not_Canceled
22786,2,2,0,3,0,9,2018,9,14,1,Not_Canceled
22787,2,0,2,1,0,74,2018,12,25,1,Not_Canceled
22788,2,0,0,2,0,273,2017,7,17,0,Canceled
22789,2,0,1,1,0,301,2018,7,30,1,Canceled
22790,2,0,1,2,0,57,2018,6,10,1,Not_Canceled
22791,2,0,2,3,0,62,2018,2,18,0,Canceled
22792,2,0,0,2,1,40,2018,9,28,2,Not_Canceled
22793,3,0,5,11,0,152,2018,7,30,2,Canceled
22794,1,0,1,1,0,163,2018,10,8,1,Not_Canceled
22795,2,0,1,3,0,75,2018,3,17,0,Canceled
22796,1,0,0,2,0,1,2017,8,7,1,Not_Canceled
22797,2,0,0,1,0,53,2018,5,19,1,Not_Canceled
22798,2,0,0,3,0,162,2017,9,17,0,Not_Canceled
22799,1,0,0,3,0,166,2018,11,1,0,Canceled
22800,2,0,1,1,0,275,2018,6,4,0,Canceled
22801,2,0,2,3,0,290,2018,10,20,0,Canceled
22802,2,0,0,1,0,0,2018,8,25,0,Not_Canceled
22803,2,0,1,3,0,239,2018,10,24,1,Not_Canceled
22804,3,0,2,1,0,41,2018,7,17,2,Not_Canceled
22805,2,0,0,2,0,74,2017,10,28,1,Not_Canceled
22806,2,0,2,4,0,14,2018,8,19,1,Not_Canceled
22807,2,0,2,1,0,7,2018,10,29,1,Not_Canceled
22808,2,0,0,1,0,83,2018,9,1,0,Not_Canceled
22809,2,0,2,2,0,95,2018,10,8,2,Not_Canceled
22810,2,0,2,4,0,9,2018,1,17,1,Not_Canceled
22811,2,0,2,6,0,106,2018,7,8,2,Not_Canceled
22812,2,0,1,3,0,79,2018,3,24,1,Canceled
22813,1,0,0,2,0,4,2018,9,30,0,Canceled
22814,2,0,0,3,0,120,2018,9,28,0,Not_Canceled
22815,2,0,1,2,0,81,2018,3,25,0,Not_Canceled
22816,2,0,0,4,0,3,2018,6,28,2,Not_Canceled
22817,2,0,1,3,0,6,2017,9,28,1,Not_Canceled
22818,2,0,2,1,0,96,2017,7,11,0,Not_Canceled
22819,2,0,0,3,0,73,2018,3,24,1,Not_Canceled
22820,2,0,0,2,0,74,2017,9,18,0,Not_Canceled
22821,2,0,2,6,0,184,2017,10,17,1,Not_Canceled
22822,1,0,1,2,0,91,2018,9,30,0,Not_Canceled
22823,2,0,2,5,0,82,2018,6,8,0,Not_Canceled
22824,2,0,0,2,0,317,2018,9,15,0,Canceled
22825,2,0,2,3,0,83,2018,5,1,1,Not_Canceled
22826,2,0,2,2,0,1,2018,4,8,1,Not_Canceled
22827,2,0,0,2,0,291,2018,8,19,0,Canceled
22828,2,0,2,1,0,106,2018,12,25,2,Not_Canceled
22829,1,0,0,1,0,6,2017,9,24,0,Not_Canceled
22830,2,0,1,2,0,185,2018,12,16,0,Not_Canceled
22831,1,0,2,3,0,115,2017,7,10,2,Canceled
22832,2,0,1,3,0,1,2018,5,30,1,Not_Canceled
22833,2,0,1,3,0,6,2017,9,7,1,Not_Canceled
22834,1,0,0,2,0,74,2017,9,18,0,Not_Canceled
22835,2,0,0,1,0,9,2018,4,12,1,Not_Canceled
22836,2,0,1,1,0,247,2018,6,6,1,Canceled
22837,2,0,2,1,0,117,2017,8,1,0,Canceled
22838,2,0,1,1,0,45,2018,9,5,0,Not_Canceled
22839,1,0,0,1,0,0,2018,3,1,0,Not_Canceled
22840,2,0,0,1,0,4,2018,9,22,1,Not_Canceled
22841,2,2,1,2,0,3,2018,11,18,2,Not_Canceled
22842,2,0,0,2,0,0,2018,1,5,1,Not_Canceled
22843,2,0,0,2,0,74,2017,9,18,0,Not_Canceled
22844,1,0,0,3,0,46,2018,12,7,0,Canceled
22845,3,0,0,4,1,20,2018,2,23,1,Not_Canceled
22846,1,0,0,1,0,0,2018,1,20,1,Not_Canceled
22847,2,0,0,1,0,98,2018,5,7,0,Canceled
22848,1,0,0,1,0,5,2018,5,10,0,Not_Canceled
22849,1,0,2,2,0,31,2018,3,12,1,Canceled
22850,2,0,0,3,0,30,2017,10,7,2,Not_Canceled
22851,2,0,2,1,0,150,2018,4,9,1,Canceled
22852,1,0,0,1,0,156,2018,8,11,0,Canceled
22853,2,0,0,1,0,74,2018,6,10,0,Not_Canceled
22854,2,0,0,2,0,74,2017,9,18,0,Not_Canceled
22855,2,0,0,1,0,106,2018,11,8,1,Not_Canceled
22856,1,0,2,1,0,38,2018,6,19,0,Not_Canceled
22857,3,0,0,3,0,112,2018,8,9,1,Not_Canceled
22858,2,0,2,1,1,91,2018,7,16,2,Not_Canceled
22859,2,0,1,2,0,69,2018,4,22,1,Not_Canceled
22860,2,0,1,2,0,5,2018,9,12,0,Canceled
22861,2,0,0,3,0,63,2018,10,20,0,Canceled
22862,2,0,1,4,0,40,2018,10,3,1,Not_Canceled
22863,2,0,2,0,0,37,2018,6,26,0,Not_Canceled
22864,2,0,1,2,0,40,2018,10,24,0,Not_Canceled
22865,2,0,0,2,0,16,2018,12,8,0,Not_Canceled
22866,2,0,1,1,0,76,2018,4,25,1,Not_Canceled
22867,2,0,1,2,0,193,2018,6,20,0,Canceled
22868,2,0,3,5,0,213,2018,5,29,1,Not_Canceled
22869,2,1,0,3,0,42,2018,10,20,1,Canceled
22870,2,2,0,1,0,44,2018,7,9,1,Not_Canceled
22871,3,0,2,5,0,151,2018,8,4,0,Canceled
22872,2,0,2,1,0,202,2018,10,22,0,Canceled
22873,2,0,1,3,0,15,2017,10,1,0,Not_Canceled
22874,2,0,0,2,0,74,2017,9,18,0,Not_Canceled
22875,1,0,2,3,0,4,2017,8,23,0,Canceled
22876,2,0,0,1,0,56,2018,6,8,0,Not_Canceled
22877,2,0,0,4,0,47,2018,5,11,1,Not_Canceled
22878,2,1,2,5,0,145,2018,10,28,2,Canceled
22879,2,0,0,3,0,33,2017,10,21,0,Not_Canceled
22880,2,1,2,5,0,75,2018,10,14,2,Canceled
22881,2,0,2,4,0,292,2018,10,23,1,Canceled
22882,2,0,0,1,0,9,2018,12,10,1,Not_Canceled
22883,1,0,2,1,0,3,2018,10,23,0,Not_Canceled
22884,2,0,2,2,0,156,2018,7,2,1,Canceled
22885,1,0,0,3,0,113,2018,5,31,0,Canceled
22886,2,0,2,1,1,190,2018,10,29,1,Canceled
22887,1,0,0,1,0,14,2017,10,15,0,Not_Canceled
22888,2,0,0,2,0,239,2018,6,15,0,Canceled
22889,1,0,1,2,0,135,2017,9,14,0,Not_Canceled
22890,2,0,0,3,0,73,2017,11,24,0,Not_Canceled
22891,1,0,0,1,0,5,2018,8,17,0,Not_Canceled
22892,2,1,2,3,0,22,2018,12,1,0,Not_Canceled
22893,1,0,0,2,0,102,2017,10,16,0,Canceled
22894,2,0,2,2,0,115,2018,8,20,0,Not_Canceled
22895,2,0,1,2,0,77,2017,7,13,1,Canceled
22896,1,0,1,2,0,57,2018,6,10,0,Not_Canceled
22897,2,0,0,1,0,65,2018,4,23,1,Not_Canceled
22898,2,0,0,1,1,37,2018,6,22,2,Not_Canceled
22899,2,2,1,2,0,41,2018,9,5,0,Canceled
22900,2,1,1,4,0,73,2018,10,12,1,Canceled
22901,1,0,0,1,0,71,2018,6,30,0,Canceled
22902,2,0,2,1,0,23,2018,1,2,0,Not_Canceled
22903,1,0,3,7,0,29,2018,4,15,1,Canceled
22904,2,0,0,2,0,308,2018,11,25,0,Canceled
22905,2,0,1,2,0,175,2018,9,30,0,Canceled
22906,2,0,0,1,0,4,2018,1,26,1,Not_Canceled
22907,2,0,0,3,0,41,2018,5,17,1,Not_Canceled
22908,2,0,1,3,0,290,2018,12,1,0,Canceled
22909,2,0,0,3,0,3,2017,10,15,0,Not_Canceled
22910,2,0,0,3,1,6,2018,3,23,1,Not_Canceled
22911,1,0,0,3,1,35,2017,11,26,2,Not_Canceled
22912,2,0,2,3,0,125,2018,8,21,1,Not_Canceled
22913,2,0,1,2,0,338,2018,10,7,0,Not_Canceled
22914,2,0,0,1,0,3,2017,9,12,3,Not_Canceled
22915,2,0,0,1,0,5,2017,11,4,0,Not_Canceled
22916,1,0,2,2,0,77,2018,4,16,1,Not_Canceled
22917,2,0,0,1,0,44,2018,5,19,0,Not_Canceled
22918,2,0,2,0,0,164,2018,7,10,0,Canceled
22919,2,0,2,2,0,52,2018,5,15,1,Not_Canceled
22920,2,0,0,3,0,5,2018,8,9,0,Canceled
22921,1,0,1,1,0,73,2018,6,4,2,Not_Canceled
22922,2,0,2,3,0,256,2018,10,16,0,Canceled
22923,2,0,0,2,0,56,2018,5,13,1,Not_Canceled
22924,1,0,1,1,0,28,2017,10,12,2,Not_Canceled
22925,2,0,4,10,0,200,2018,8,4,2,Canceled
22926,2,0,0,4,0,157,2018,7,6,0,Canceled
22927,1,0,0,2,0,6,2017,12,10,0,Not_Canceled
22928,2,0,0,2,0,308,2018,11,25,0,Canceled
22929,2,0,0,3,0,57,2018,12,8,1,Not_Canceled
22930,2,0,2,4,0,57,2018,12,15,0,Canceled
22931,1,0,2,1,0,17,2017,9,5,0,Not_Canceled
22932,1,0,0,3,0,71,2018,6,14,0,Not_Canceled
22933,2,1,0,2,0,3,2018,7,12,2,Not_Canceled
22934,1,0,0,3,0,148,2018,6,2,0,Not_Canceled
22935,1,0,0,1,0,1,2017,9,24,0,Not_Canceled
22936,2,1,0,3,0,79,2018,12,15,2,Not_Canceled
22937,2,0,1,5,0,46,2018,8,30,0,Canceled
22938,1,0,1,0,0,3,2017,8,2,1,Not_Canceled
22939,3,0,0,4,0,116,2018,7,6,2,Not_Canceled
22940,2,0,0,1,0,19,2017,12,23,1,Not_Canceled
22941,2,0,2,3,0,151,2018,10,6,1,Not_Canceled
22942,2,0,1,3,0,75,2018,3,17,0,Canceled
22943,1,0,0,1,0,8,2018,2,19,0,Not_Canceled
22944,2,0,1,1,0,60,2017,10,12,1,Not_Canceled
22945,2,0,1,1,0,12,2018,5,30,3,Not_Canceled
22946,2,0,0,2,0,64,2018,5,17,0,Canceled
22947,2,0,2,1,0,265,2018,11,20,2,Canceled
22948,2,0,1,3,0,119,2018,10,24,0,Not_Canceled
22949,2,0,2,3,0,59,2017,10,15,1,Not_Canceled
22950,2,0,1,3,0,33,2018,12,5,0,Not_Canceled
22951,2,0,1,2,0,121,2017,8,10,0,Canceled
22952,2,0,2,1,0,20,2018,1,30,1,Not_Canceled
22953,1,0,0,2,0,4,2018,2,23,0,Not_Canceled
22954,2,0,2,2,0,91,2018,10,30,1,Not_Canceled
22955,2,0,2,1,1,12,2017,11,7,0,Not_Canceled
22956,2,1,1,3,0,52,2018,8,18,3,Not_Canceled
22957,3,0,1,5,0,247,2018,12,27,0,Not_Canceled
22958,2,1,2,5,0,188,2018,8,1,1,Canceled
22959,2,0,2,5,0,70,2018,5,11,2,Not_Canceled
22960,2,0,2,2,0,179,2018,8,26,0,Canceled
22961,1,0,1,2,0,6,2018,5,23,1,Not_Canceled
22962,2,0,1,2,0,9,2018,6,17,3,Not_Canceled
22963,2,0,2,2,0,134,2017,12,4,0,Not_Canceled
22964,1,0,0,2,1,1,2018,3,15,0,Not_Canceled
22965,1,0,0,1,0,21,2018,3,4,0,Canceled
22966,2,0,1,2,0,273,2018,5,13,0,Canceled
22967,2,0,0,2,0,56,2018,6,8,0,Canceled
22968,2,0,2,3,0,68,2018,5,21,1,Not_Canceled
22969,2,0,0,4,0,270,2018,4,20,0,Canceled
22970,2,0,0,4,0,189,2018,7,5,1,Canceled
22971,2,0,1,3,0,21,2018,8,1,0,Canceled
22972,2,0,0,5,0,32,2018,10,25,1,Not_Canceled
22973,2,0,2,1,0,104,2018,9,18,2,Canceled
22974,2,0,1,2,0,101,2018,4,4,0,Canceled
22975,1,0,0,2,0,188,2018,6,15,0,Canceled
22976,2,0,1,2,0,121,2018,6,24,0,Canceled
22977,2,1,0,1,0,33,2018,8,11,1,Not_Canceled
22978,2,0,1,0,0,3,2018,9,11,3,Not_Canceled
22979,2,0,0,3,0,73,2017,10,22,2,Not_Canceled
22980,1,0,0,1,0,6,2018,5,26,2,Not_Canceled
22981,1,0,2,2,0,2,2017,10,9,0,Not_Canceled
22982,1,0,0,1,0,0,2018,6,7,0,Not_Canceled
22983,2,0,2,2,0,161,2018,7,16,1,Not_Canceled
22984,1,0,0,2,0,188,2018,6,15,0,Canceled
